created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,location,description
2020-10-10 05:39:49,1314802798500950017,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",GoosayHimmet,Goose,Sun Dec 11 04:39:22 +0000 2011,[],"Philadelphia,  Pennsylvania",🇸🇩
2020-10-10 05:39:49,1314802798186225664,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",TonyDom76462972,Tony Dominguez,Thu Dec 26 08:20:45 +0000 2019,[],,Harvard Of The West Baby...🥴
2020-10-10 05:39:49,1314802798148583429,RT @s1eezisdead: the lakers when they catch danny green in the locker room https://t.co/ZlNHJ6Lz8X,chuy100789,Jesus Pinto,Mon Dec 27 18:54:30 +0000 2010,[],"California, USA",Chuy. I'm always down to try something new just hit me up!
2020-10-10 05:39:49,1314802797821546496,"RT @ChrisNoBreezy03: “How many threes can you miss?”

Danny Green: https://t.co/k9IJCvohOj",RyanC2_PHL,RyanC2,Wed Sep 25 20:34:59 +0000 2019,[],,
2020-10-10 05:39:49,1314802797620211712,"RT @RealSkipBayless: LeBron should've just gone ahead and powered up through Jimmy Butler, hoped to get fouled on the last shot. Instead, h…",andresvrela,andres,Sun Nov 17 23:54:55 +0000 2013,[],orlando,🇨🇴
2020-10-10 05:39:49,1314802797251039232,"RT @Sportsonthemov1: Danny Green: “My bad on the open shot tonight fellas. That’s on me” 

Lebron: “My bad on the open shot???? I’m about t…",Kardi_22_,Kardi✊🏾🔌,Thu Jan 17 06:50:37 +0000 2019,[],"Chesterton, IN",none of that “AlL lIvEs MaTtEr” shit✊🏾✊🏾
2020-10-10 05:39:49,1314802797058109440,"If one more person blames lebron im fking fighting. Cause Lets say he would shoot, he wouldve missed. Maybe get sen… https://t.co/vyFlH6bbL3",LDion_,yall buggin,Mon Jan 27 16:36:00 +0000 2020,"[{'url': 'https://t.co/vyFlH6bbL3', 'expanded_url': 'https://twitter.com/i/web/status/1314802797058109440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,‘you’re funny’
2020-10-10 05:39:49,1314802796135292928,"If LeBron took the shot instead and missed it, everyone that said he should’ve taken it would’ve switched sides to… https://t.co/qtST1oKXKg",OrdinaryGamer32,Ordinary Gamer,Tue Jul 24 02:45:59 +0000 2018,"[{'url': 'https://t.co/qtST1oKXKg', 'expanded_url': 'https://twitter.com/i/web/status/1314802796135292928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,"I have a lot of knowledge for the NBA, then the NFL, then college basketball and football. Talk to me about these sports. I miss Kobe, #RIPMamba"
2020-10-10 05:39:49,1314802795711655936,"RT @TJackERA: Bron had 40/13/7 &amp; AD had 28/12.

THEY ARE THE ONLY 2 PLAYERS ON THE LAKERS THAT SHOT OVER 50% FROM THE FIELD. 

Look at this…",CharlesWestbro6,Charles Westbrook,Thu Apr 09 00:26:31 +0000 2015,[],"San Diego, CA",
2020-10-10 05:39:48,1314802794793033728,RT @nickcristianoo: Lebron James waking up Danny Green in the morning to shoot three pointers https://t.co/FcY0DP23em,BrianoAldo,Aldo Briano,Sat Nov 10 22:17:13 +0000 2012,[],"Los Angeles, CA",🦇💕
2020-10-10 05:39:48,1314802794671595520,RT @PericlesNBA: vazou o áudio que o LeBron mandou para o Danny Green logo após a partida 😳 https://t.co/CJFB1s3cQI,The_Youth_BM,_-⃤ 𝚂𝚒𝚍𝚊𝚛𝚝𝚊_ ⃤ 💀,Wed Oct 23 02:29:17 +0000 2019,[],nem sei,Artista    Youth Bm        Spotify:
2020-10-10 05:39:48,1314802792301817856,"RT @currypiston: Bronny: yo i need you to miss a wide open 3 for the win so i can live another day

Danny Green: say less https://t.co/BcAJ…",AaronSmith___,Aaron Smith,Wed Jan 15 00:47:55 +0000 2014,[],Cary ,....RIP Ryan love you🙏🏾
2020-10-10 05:39:48,1314802792255553536,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,_csimonian_,Christian,Mon Aug 05 21:41:07 +0000 2013,[],"Los Angeles, CA",
2020-10-10 05:39:47,1314802791337078784,"@BC9026 @famouslos32 @EatMyPoisonNow And just Bc Danny green is wide open don’t mean anything he’s not the star, th… https://t.co/vesD3CkjdC",1Black_Guru,black guru 🇺🇸 🏁,Fri Jun 06 00:28:51 +0000 2014,"[{'url': 'https://t.co/vesD3CkjdC', 'expanded_url': 'https://twitter.com/i/web/status/1314802791337078784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,I am The Black Guru I offer sage wisdom
2020-10-10 05:39:47,1314802790628163584,RT @SONTHoops: Danny Green did not want to go see his teammates after the game  😂 https://t.co/7pVx8XObq5,SoohadKeithing,Seahawks Nation!,Thu Sep 23 22:08:10 +0000 2010,[],,Go Hawks! #Seahawks stand up!! 👏
2020-10-10 05:39:47,1314802790498213888,"@kuyan7 @footlocker Lebron was triple teamed Danny green was wide open, mj passed to ker . Passing to an open man i… https://t.co/Pi2D4cvKNI",Christo95119069,money mitch,Sun Aug 09 23:02:06 +0000 2020,"[{'url': 'https://t.co/Pi2D4cvKNI', 'expanded_url': 'https://twitter.com/i/web/status/1314802790498213888', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,it’s flavio Flores in here debut song coming soon
2020-10-10 05:39:47,1314802790477131776,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",ramyeon_head,𝓱𝓲𝓵𝓵𝓪𝓻𝔂 ⋆✦⋆,Sun Jul 26 13:19:44 +0000 2020,[],she/her,"I stepped on cornflakes,now I'm a cereal killer. ig:ramyeonhead 🧸"
2020-10-10 05:39:47,1314802790443573249,RT @Mxhalla: LeBron when he sees Danny Green in the cafeteria #NBAFinals,Just_Jose_,😈,Tue Dec 15 21:44:31 +0000 2009,[],"San Diego, CA",
2020-10-10 05:39:47,1314802790045306880,RT @JefferyxBball: feelin like Danny Green when I send “❄️” in girls dms https://t.co/ttLhcAU6N1,joel_movieDLeon,Joel La Movie🥳🤙🏾,Tue Aug 23 12:29:02 +0000 2011,[],Isleño ,Hustle Life
2020-10-10 05:39:47,1314802789722124289,RT @Usama_utd5: @BleacherReport Danny green https://t.co/P9Pv4es9gR,rosesblossoming,not ur average hellcat,Mon May 22 01:35:39 +0000 2017,[],,
2020-10-10 05:39:47,1314802789516673024,RT @_taylordbowers: I blame the coach cause why have Danny Green and Morris in 😩,NajeeLecque,Najee Lecque,Sun Jun 16 05:52:24 +0000 2013,[],"Charleston, SC",IG: najeelecque
2020-10-10 05:39:47,1314802789030277122,RT @MaarissaParra: Lebron James después del partido pensando por qué le pasó la bola decisiva a Danny Green https://t.co/z9bJoBCYAj,MartinzKrloz,Carlos Martinez,Tue Aug 23 18:16:43 +0000 2011,[],,"∆•JOKER•∆
HONOR, LEALTAD Y RESPETO
X100pre
•∆•La locura es como la gravedad, solo se necesita de un empujoncito•∆•"
2020-10-10 05:39:47,1314802788560494593,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",blaize__smith,Mr. Smith,Sat Nov 12 18:39:25 +0000 2011,[],New York,I’m just here
2020-10-10 05:39:47,1314802787750944769,RT @Packsmokee: yo Danny Green... Stop Talkin.... Snoop Dogg Spittin https://t.co/mMXZKlQv42,thejackiewilson,jackthamacc,Fri Mar 30 23:48:09 +0000 2018,[],"Prairie View, TX",PVAMU•rest easy momma•BLM✊🏾✨
2020-10-10 05:39:46,1314802787281235969,"RT @MarcJSpears: The Lakers were 0-of-6 shooting off a LeBron James pass in the clutch, 0-of-4 on open looks, which includes the Danny Gree…",HodorDaGawd,HodorDaGawd,Mon Mar 16 19:42:16 +0000 2020,[],"Texas, USA",Brain gotta poop
2020-10-10 05:39:46,1314802786412965889,RT @goodmiad: danny green really just be on the court for the vibes lmfao,AbstractPoetic1,L-BQQGIE ⚡,Thu Jun 23 17:09:57 +0000 2011,[],Stankonia/Omega Land,"Chicken wings and cigars...NCCU '09 Alum | ΩΨΦ AO

Southern funkadelic preacher, I'm here to reach ya
Don't be so prejudiced, and let my holy words teach ya"
2020-10-10 05:39:46,1314802785972445184,RT @nickcristianoo: Lebron James waking up Danny Green in the morning to shoot three pointers https://t.co/FcY0DP23em,leohuncho,leo,Sat Dec 15 21:26:09 +0000 2012,[],,Psalms 56:4
2020-10-10 05:39:46,1314802785783693312,RT @snootid: Kobe definitely haunting Danny Green in his sleep tonight,gurulevi,Roof,Mon Jul 13 19:02:20 +0000 2020,[],,I'm just here to see cool shit. | mod for @uelogytv stream
2020-10-10 05:39:46,1314802785611911169,RT @BroGotchu: this how Danny Green gon wake up tomorrow https://t.co/mxD5efkgMf,DanielGamb0a,Gamboa,Sun Feb 20 18:42:49 +0000 2011,[],None ya bidness,"Follow me , I follow back. SC//iputinwork"
2020-10-10 05:39:46,1314802785234362368,RT @Xchrispatrick: Danny Green must’ve been using that new 2K Shot meter 🤦🏽‍♂️,manny_santy,Manny,Thu Jun 12 11:55:17 +0000 2014,[],,Suny Poly ‘21
2020-10-10 05:39:46,1314802785221849088,"RT @FatKidDeals: A deal for the dozens of you Danny Green fans!!!

Get yourself a Danny Green jersey for cheap!!!

https://t.co/ysluDIU9qM…",jcochran840,j.,Wed Jun 06 22:36:59 +0000 2012,"[{'url': 'https://t.co/ysluDIU9qM', 'expanded_url': 'https://amzn.to/2Fk9TY8', 'display_url': 'amzn.to/2Fk9TY8', 'indices': [115, 138]}]",Kanto Region,
2020-10-10 05:39:46,1314802784940613633,"Crazy with the Danny Green slander going on right now. I remember with San Antonio, he was easily making stuff like that contested....",John_Shaft_1971,John W.,Wed Mar 30 11:18:31 +0000 2011,[],Wherever love lives......,"The Knicks,The Whispers, P-Funk, Earth Wind & Fire, and Jim Black Belt Jones Kelly all day every day! Put on Freakshow On The Dancefloor and watch me KILL IT!!"
2020-10-10 05:39:46,1314802784814891008,"RT @LakeShowFamily: Kobe Bryant in heaven watching Danny Green miss the game winner

 https://t.co/Rg9Cn89s24",layo718,uncle lay,Wed Jul 31 20:15:51 +0000 2019,[],"Brooklyn, NY",I’m back!!!
2020-10-10 05:39:46,1314802784810799104,"RT @SASBurnerAcct: “Open shot, fate of the universe on the line or the martians have the  death beam pointed at earth you better hit it-“…",trillionaret,Tone🥵,Thu Jul 13 23:12:42 +0000 2017,[],,♊️
2020-10-10 05:39:46,1314802783388745728,RT @mldiffley: Snoop Dogg slandering Danny Green is the content I’m here for https://t.co/1DfY4Q24MB,jaacksterss,Jackie,Fri Nov 22 23:58:33 +0000 2019,[],,csusb 🐺
2020-10-10 05:39:46,1314802783141482496,RT @CrypticNoOnee: I'm eating 60 Popeyes biscuits with no drink before I ever trust Danny Green to make a 3,Salahddine35,Taha_s,Fri Feb 27 06:17:53 +0000 2015,[],,Allah🙏🏽 | Family❤ | Basketballhttp://www.hudl.com/v/29ZQmiRU8
2020-10-10 05:39:45,1314802782872895488,RT @MG_FAIR: Bro Danny green was butt naked to win the chip 😂,KingKevv5,Not the juiceman,Fri Dec 29 09:41:29 +0000 2017,[],"San Bernardino, CA",Long live papaadoo 💔 Dthot in peace 🙏🏾⚡️ RIP @justkevykev_
2020-10-10 05:39:45,1314802781182623744,RT @HeatvsHaters: I know I’m not the only one that had PTSD when Danny Green was WIDE OPEN...,drakesprincess,sam,Thu Aug 09 18:11:47 +0000 2012,[],colombiana,todo pasa
2020-10-10 05:39:45,1314802781081960448,"RT @NOTSportsCenter: Danny Green back in the lab, getting ready for Game 6 #NBAFinals https://t.co/746qReMMXf",JoelSmith1233,Joel Smith,Wed Oct 11 01:09:12 +0000 2017,[],"Livonia Center, NY",Livonia ‘20 Alfred State Football ‘24
2020-10-10 05:39:45,1314802780977033217,"RT @FatKidDeals: A deal for the dozens of you Danny Green fans!!!

Get yourself a Danny Green jersey for cheap!!!

https://t.co/ysluDIU9qM…",muchoweight,S.I.P Neury,Tue May 08 17:25:13 +0000 2012,"[{'url': 'https://t.co/ysluDIU9qM', 'expanded_url': 'https://amzn.to/2Fk9TY8', 'display_url': 'amzn.to/2Fk9TY8', 'indices': [115, 138]}]","Scott Lake, FL",Simply because you don't have evidence that something does exist does not mean you have evidence of something that doesn't exist. - Gin @intensediarrhea 1st acc
2020-10-10 05:39:45,1314802780884791296,LA will never forgive they win game 6 they should boo Danny Green and Markieff Morris on sight. At least Kuzma ain’… https://t.co/vP0VqMY9V8,fredemmerson25,Frederick Daniel Emmerson,Thu Apr 09 17:02:02 +0000 2009,"[{'url': 'https://t.co/vP0VqMY9V8', 'expanded_url': 'https://twitter.com/i/web/status/1314802780884791296', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","Los Angeles, CA",Actor/Producer/ Recording Artist signed to HRDRV Records.
2020-10-10 05:39:45,1314802780872355841,RT @PillowsAndDuvet: Get beautiful cotton duvet at an affordable price. The duvet comes with 2 pillow cases and 1 bed sheet. Contact me on…,its_JustMi,ItsMe,Tue Dec 10 04:13:44 +0000 2019,[],Worldwide,"@chelseaFC @PillowsAndDuvet
Tweets features major Tabloids on the world 🌍
PS: I Follow Back. 👌"
2020-10-10 05:39:45,1314802780469559298,"RT @CardiacCarson: Lakers: “We need you to hit this wide open shot for the win”

Danny Green: https://t.co/zVBRqfbjby",Hopppssssooonnn,Anthony Hopson,Mon Feb 17 00:51:10 +0000 2014,[],Nowhere,||Water Connoisseur||Occasional Sadboi|| Last Choice
2020-10-10 05:39:45,1314802779911786497,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",NateHernandez88,Nathan Hernandez,Tue Jun 04 01:46:50 +0000 2013,[],,"Consider it pure joy, my brothers, whenever you face trials of many kinds // TCU Alum"
2020-10-10 05:39:45,1314802779630624768,"RT @MarcJSpears: The Lakers were 0-of-6 shooting off a LeBron James pass in the clutch, 0-of-4 on open looks, which includes the Danny Gree…",masoncamden999,Mason Camden,Wed Dec 11 13:11:46 +0000 2019,[],"Los Angeles, CA",IG: @masoncamden999
2020-10-10 05:39:45,1314802779584704512,RT @ringer: Markieff Morris                Danny Green https://t.co/CEfc7OP9U8,CTS_1800,😷,Tue Jun 11 00:01:54 +0000 2013,[],Democratic Republic of Congo,
2020-10-10 05:39:45,1314802778930372609,@_1ikil Yeah I felt like he was being aggressive. Ain’t like he looked as if he didn’t wanna shoot it. Whole D coll… https://t.co/fTPoxi53Pw,Almighty_D_,Uncle D,Wed Feb 02 00:56:01 +0000 2011,"[{'url': 'https://t.co/fTPoxi53Pw', 'expanded_url': 'https://twitter.com/i/web/status/1314802778930372609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",West Side of Philly,"On the road to riches it's just taking me longer, it ain't kill me yet so it's making me stronger."
2020-10-10 05:39:44,1314802778624135168,@nathanhelle23 Danny green can go too. We will take Beal 😂,JimmyDavid2214,Jimmy David,Tue Nov 29 02:59:09 +0000 2011,[],"Seneca, IL",
2020-10-10 05:39:44,1314802778452221952,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",DatBoiT0,SwaggyT,Tue Jan 14 12:13:55 +0000 2020,[],,
2020-10-10 05:39:44,1314802778259193856,RT @teejayx6: Lakers beating the shit out of Danny Green back in the locker room https://t.co/oOrDHoyn3i,__jarce,Jarce,Sat Oct 01 18:17:01 +0000 2016,[],"Flint, TX",
2020-10-10 05:39:44,1314802777453928448,"RT @mikkogv_: ""yes mr. silver i promise you i saw markieff and danny green break quarantine right after the game"" https://t.co/J2ssb37M9F",gmind10,G!!!,Mon Apr 16 13:59:43 +0000 2012,[],Puerto Rico,Sports freak
2020-10-10 05:39:44,1314802777332178946,"RT @jonny__s_: lebron james to danny green, markieff morris, and kyle kuzma in the locker room https://t.co/GMIVJMnvVr",chande328,Alexander🍼,Thu Jun 30 02:47:20 +0000 2016,[],"Watts , California ",C 🍯
2020-10-10 05:39:44,1314802777147678720,RT @bitchimblockaye: Danny Green shoot like he wanna stay in the bubble a lil longer,Mcg_120,Spooky Miguel 🎃,Thu Jan 26 16:48:18 +0000 2017,[],"Denver, CO",Eating a popeyes biscuit with no water just to feel something.
2020-10-10 05:39:44,1314802776095051777,RT @Navtreaks: @RealSkipBayless Nobody:                                                       Danny green: https://t.co/jm3yTENJVC,michaelPB10,CJ🔮,Fri Apr 18 16:41:29 +0000 2014,[],,#3 🎒🙏🏾 #lackofworries🎈#LongLiveAllMyFallenSoldiers🙏🏽🕊 Mask Boys🎭
2020-10-10 05:39:44,1314802775910346752,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",zuluunruly,Shaka,Tue Feb 17 09:22:47 +0000 2015,[],Australia,“Integration will not bring a man back from the grave.”
2020-10-10 05:39:44,1314802775373606912,"Danny Green missed a wide open three
Keef missed a wide open Lebron

Lakers' fans are like...

#NBAFINALS2020 https://t.co/kAbuiK7YsV",major__Ray,major_Ray🧢⚔️,Fri Dec 20 03:03:09 +0000 2019,[],,"#blacklivesmatter ✊🏾
@AndrewYang stan
#yanggang @humanityforward 🧮
#resist ⚔️ #vote 🗳 
Yes that's 1 of my dogs 🐕 
I make cool content sometimes 📹
#bb22"
2020-10-10 05:39:44,1314802775205740544,RT @SamuelLJackson: DANNY FUCKING GREEN???!!!😡😡😡😡😡,ilovemytrapsoul,0800 bryson tiller 𓅓,Wed Mar 11 20:50:58 +0000 2015,[],"Porto Alegre, Brasil",I do everything myself so nobody can say I owe em
2020-10-10 05:39:44,1314802775012847616,RT @LakeShowYo: i’m here in Orlando and just saw Danny Green walking outside the bubble without a mask on @NBA,ItzDuKee,🏀💜Donquixote D. Dukee💛 🏀,Mon Jun 06 04:20:45 +0000 2016,[],"Salem, MA",💛8&24💜 Allow me to reintroduce myself my name is Dukee. D U K double E
2020-10-10 05:39:44,1314802774748655616,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",CantankerusFemi,Fuerte Fonso,Fri Jun 03 21:03:25 +0000 2011,[],,Nobody likes a complainer. Stop complaining and work harder. Electrical Engineer. #MSUALUM
2020-10-10 05:39:43,1314802774069125120,RT @LakeShowYo: if Danny Green would’ve shot at Tupac he’d still be alive today,Jahaziel__,Jay,Wed Dec 05 23:11:07 +0000 2012,[],"Houston, TX",(Ha-zi-el)
2020-10-10 05:39:43,1314802774002069505,RT @RTNBA: LeBron when he sees Danny Green and Markieff Morris in the locker room https://t.co/oHAUfSq6TS,sydawillakilla,Danny Green hate account,Tue Nov 15 02:53:07 +0000 2011,[],757/540,I’m just talking me shit • hoekie
2020-10-10 05:39:43,1314802773708419072,"RT @marcussmartsta1: Lebron when he walks in tomorrow and sees 

Danny green 
Kuzma
Markief Morris 
Howard 
Caruso 

 https://t.co/VGtfJfP2…",DennisNderitu_,Dennis Nderitu™,Fri Aug 17 18:38:20 +0000 2012,[],"Nairobi, Kenya","Thought Leader,
||Software Developer @DevNderitu||,
||Basketball YouTuber @NderituNBA||,
||Photographer, @NdechPhotos||
Digital Marketer,
@Lakers 8/24
#NBA"
2020-10-10 05:39:43,1314802773532213249,Danny Green was suppose to be Lebrons Kerr to Jordan smh,anthony_amore,Anthony,Fri Jul 18 05:36:24 +0000 2014,[],,
2020-10-10 05:39:43,1314802772953444352,"RT @NOTSportsCenter: Danny Green back in the lab, getting ready for Game 6 #NBAFinals https://t.co/746qReMMXf",TylerVargas,Tylo,Thu Jul 16 07:37:55 +0000 2009,[],,let er rip tater chip
2020-10-10 05:39:43,1314802772638863363,"RT @PrinceMarcus_27: ""Is this Danny Green? The same Danny Green who misses wide-open shots with the game on the line the same Danny Green w…",BlackSimba0,Simba,Sat May 30 10:10:45 +0000 2020,[],,I didn't do shit. Twitter just hate black people
2020-10-10 05:39:43,1314802772043210752,RT @SASBurnerAcct: Vogel after putting Danny Green back in the game as a 3 point specialist https://t.co/cThupUCrUJ,Saiyan_Freeze,AirFresh🐝,Sun Sep 11 02:45:55 +0000 2016,[],,
2020-10-10 05:39:43,1314802771783106561,"Kuzma and Danny Green...

https://t.co/kiFYFN2Vg4",CountOn24,Lakeshow,Sat Aug 04 10:53:49 +0000 2012,[],,Lakers 💜💛 RIP Kobe 🐐
2020-10-10 05:39:43,1314802771447681024,RT @JuiceMan3x: Me and Danny Green in the Gym Right Now practicing that same shot all night... https://t.co/Cbuh6a7LM5,goated_simply,SimplyGoat (3-0),Thu Jun 21 04:47:00 +0000 2018,[],"Pennsylvania, USA",PrimeDontes father😢
2020-10-10 05:39:43,1314802771191713793,RT @ramonashelburne: Danny Green missed his Steve Kerr/Paxson moment 😳,itsrpidiculous,Rp Avila ※,Sat Jan 01 11:23:48 +0000 2011,[],"Melbourne, Victoria",An old soul born in a fucked up generation 💎
2020-10-10 05:39:43,1314802770755702784,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,AythatboiK1rw1n,YoungBada$$🇹🇹🧟‍♂️🎃🎃,Fri Jun 23 21:26:32 +0000 2017,[],"Brooklyn, NY",1️⃣7️⃣
2020-10-10 05:39:42,1314802770403184640,RT @Jah2Solid: If Danny Green shot Tupac he’d still be alive,imnmkhl,Mika,Sun Jun 10 16:40:48 +0000 2018,[],,6'0
2020-10-10 05:39:42,1314802770017308675,"RT @alfa_omega_2017: Ustedes se lo maman a KCP y Danny Green cuando vienen calientes y hacen buenas jugadas, pero ya los quieren fuera del…",Felixbsnpr,Felixbsn 🇵🇷,Sat Jul 27 04:49:59 +0000 2013,[],Ponce Puerto Rico,"Fanatico-conocedor del baloncesto NBA-FIBA,me gusta opinar y no pierdo una. No soy Hater,soy Neutral .No voy a NINGÚN equipo así que no soy fanático ciego."
2020-10-10 05:39:42,1314802769748987904,RT @GreatPizzaYT: Lebron to Danny Green in the locker room after tonight’s game  https://t.co/3pR76brmSs,Raybenisme,Migi,Tue Oct 09 20:48:49 +0000 2012,[],with my family.,im workin on myself RIP GRANNY
2020-10-10 05:39:42,1314802768826298368,RT @whatitdogabri: Kobe viendo a Danny Green fallar el tiro de la victoria con el mamba jersey puesto: https://t.co/YftJtIeLlz,aemmede,𝚆𝚑𝚘 𝚒𝚜 𝙰𝚗𝚍𝚢?,Wed Dec 26 04:46:25 +0000 2018,[],México City,"Girl on fire.
Estudihambre. 👩🏻‍⚕️💚💛"
2020-10-10 05:39:42,1314802768058687493,"“make sure you always leave Danny Green open in the upcoming games , that motherfucker always gon miss” https://t.co/MVxzGfMhgt",albertpapi_,Albert A. 🤲🏾,Mon Oct 01 13:40:54 +0000 2018,[],,7” Aries|| Certified Lover Boy❤️🤟🏾
2020-10-10 05:39:42,1314802767978954753,Just found out Danny Green was the hitman who shot at 50 cent,gaichan3,Pressa 🎒,Sat Jul 13 05:20:29 +0000 2013,[],🇸🇸🇸🇩🇪🇹,Future Mr. President 🦍 || 6’4 combo guard || رجل السودان || IG: @ gai.chan
2020-10-10 05:39:42,1314802767911886848,RT @RamiahBalenYT: @BleacherReport Danny green trying to get into practice tomorrow https://t.co/9M6H2XMdPL,OGxGotti_,DRECO SZN 🥶,Sun Mar 12 20:59:27 +0000 2017,[],"Atlanta, GA",#LLJ💙🤞🏼 Sc - Dregotti24 | IG - ayoooo_dreee
2020-10-10 05:39:42,1314802767882457088,RT @arianaxcaceres: I DONT WANNA SEE DANNY GREEN AGAIN,matthew_comb,matt,Wed Dec 31 05:28:39 +0000 2014,[],,sjsu
2020-10-10 05:39:42,1314802767794372608,RT @RealJayWilliams: Yes Danny Green was open but I don’t care what no one says... Bron needed to shoot that shot. PERIOD.,atr_024,Alex Ramsey,Fri Jul 14 17:57:17 +0000 2017,[],"Los Angeles, CA",
2020-10-10 05:39:42,1314802767777628160,RT @Dx2_97: “Hey did you watch the game tonight? Danny Green let the lakers down... reminded me of all the times I let you down when u were…,dpatt_1deep,Vantae,Mon Oct 29 00:41:30 +0000 2018,[],817,⚫️/🇩🇪 I occasionally will flood the TL 🤷🏽‍♂️.                       💸💰💵 is the motive.
2020-10-10 05:39:42,1314802767400230913,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",reynaxvx,𝖗𝖊𝖞𝖓𝖆,Sat Sep 08 20:54:11 +0000 2012,[],𝖈𝖚𝖗𝖗𝖊𝖓𝖙𝖑𝖞 𝖋𝖆𝖑𝖑𝖎𝖓𝖌 𝖎𝖓 𝖑𝖔𝖛𝖊 𝖜𝖎𝖙𝖍 𝕿𝖗𝖎𝖘𝖍 𝕾𝖙𝖗𝖆𝖙𝖚𝖘,
2020-10-10 05:39:42,1314802767286788097,DANNY GREEN IS SO BAD,ReTzee_,Dillon,Mon Sep 24 20:03:39 +0000 2012,[],,🖤🖤🖤
2020-10-10 05:39:42,1314802767169454080,RT @barstoolsports: Danny Green does not want to go back to the locker room with LeBron https://t.co/eZE1HKRiMQ,9uncut,Texas 2-1 #Beat0u,Tue Aug 01 04:26:56 +0000 2017,[],"Texas, USA",Radiate Positivity / Texas Ex (UT20)
2020-10-10 05:39:42,1314802766846492674,@GSWarriorsLATAM Se lo va a sacar Danny Green,Masi_Ar24,El Masi,Wed Aug 05 17:21:34 +0000 2020,[],,Opinologo de Basket | SIEMPRE al 77 | Tambien hago videos para YT y Strimeo en Twitch.
2020-10-10 05:39:41,1314802766162911232,"RT @stfhbn: 2nd Donkey of the Day:
DANNY GREEN AND MARKIEFF MORRIS. 3/8 FROM FG, 0/2 FG, BOTH OF YOU ARE GONE NEXT SEASON. https://t.co/BzH…",OWehliye,Xanny Pacquiao,Sun Dec 02 05:50:07 +0000 2012,[],MN,parody account of Omar Wehliye #SM2
2020-10-10 05:39:41,1314802764917223424,Danny cannot Green,BackendJv,1of1 🦅,Sat Jun 16 08:10:19 +0000 2018,[],somewhere..,loner.... 🚶🏾‍♂️ imma be great 🌟 in da cut 🗡 slimey wrld🐍
2020-10-10 05:39:41,1314802764841545728,you spelled Danny Green wrong “bra” https://t.co/PnuTPW7kDk,RaxkedUpRieeq,Rieeq 🎲,Wed Apr 06 04:34:10 +0000 2016,"[{'url': 'https://t.co/PnuTPW7kDk', 'expanded_url': 'https://twitter.com/barterr7/status/1314788506594467841', 'display_url': 'twitter.com/barterr7/statu…', 'indices': [36, 59]}]",L A,BGF .. m o n e y  r o u t e
2020-10-10 05:39:41,1314802764451438593,RT @YaPrinceVegeta: Lakers fans watching Danny Green shoot https://t.co/CPBmUNfXWc,ovoryan94,OVO🦉,Wed Oct 05 20:48:25 +0000 2011,[],,"Games, Anime, Comic Geek"
2020-10-10 05:39:41,1314802764107657217,@samuel_ledon it’s so many different ways he could’ve played that possession and honestly he played that the worst… https://t.co/vKOq7KeqEg,lou1sc,Lou$,Sun Apr 12 19:11:54 +0000 2015,"[{'url': 'https://t.co/vKOq7KeqEg', 'expanded_url': 'https://twitter.com/i/web/status/1314802764107657217', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",the gym,👻 • Louisthegoat24
2020-10-10 05:39:41,1314802763893739520,"RT @PaoloUggetti: If LeBron forces the shot and misses, all of you would be tweeting out screenshots with Danny Green in a bright red circl…",Bennet24_LFC,Bennet 8/24 (RIP Kobe & Gigi),Sat Jul 06 11:19:01 +0000 2019,[],Germany - LFC sup. since 2010,"Massive (and true) supporter of:
⚽️ Liverpool FC @LFC ❤/ VfB Stuttgart @VfB ⚪ / 🏀 Los Angeles Lakers @Lakers💛.
Lakers Fan since 2010.
NBA and football on here"
